Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 10:20:07 2020 ---
FN7114 map truncated version0001.CSV, 0001, Spec0001_Voigt2, Voigt2, 295.18988151871, 2370.1468286383, 34.173965551518, 0, 34.173965551518, 0, 20.523557910513, 8.1147273246285, 
FN7114 map truncated version0002.CSV, 0002, Spec0002_Voigt2, Voigt2, 293.76553965463, 2369.8144108476, 33.339850291512, 0, 33.339850291512, 0, 20.02262064536, 8.2776116159659, 
FN7114 map truncated version0003.CSV, 0003, Spec0003_Voigt2, Voigt2, 302.1323533096, 2369.7131162314, 33.301679563338, 0, 33.301679563338, 0, 19.999696786876, 8.5231265617144, 
FN7114 map truncated version0004.CSV, 0004, Spec0004_Voigt2, Voigt2, 310.58351925731, 2369.6323066427, 34.160171522873, 0, 34.160171522873, 0, 20.515273752056, 8.5413438491319, 
FN7114 map truncated version0005.CSV, 0005, Spec0005_Voigt2, Voigt2, 299.15715760486, 2369.5595082679, 34.272368456454, 0, 34.272368456454, 0, 20.582654877617, 8.200175015725, 
FN7114 map truncated version0006.CSV, 0006, Spec0006_Voigt2, Voigt2, 286.9930335842, 2369.2424505453, 34.192630259764, 0, 34.192630259764, 0, 20.534767210176, 7.8850905756032, 
FN7114 map truncated version0007.CSV, 0007, Spec0007_Voigt2, Voigt2, 270.18189274365, 2369.0699957881, 33.996131067997, 0, 33.996131067997, 0, 20.416757418906, 7.4661134769402, 
FN7114 map truncated version0008.CSV, 0008, Spec0008_Voigt2, Voigt2, 252.46862288819, 2369.1065256694, 33.695416758342, 0, 33.695416758342, 0, 20.236160070922, 7.0388939248921, 
FN7114 map truncated version0009.CSV, 0009, Spec0009_Voigt2, Voigt2, 251.91549695539, 2369.1164260804, 33.734324093775, 0, 33.734324093775, 0, 20.259526307149, 7.0153721318412, 
FN7114 map truncated version0010.CSV, 0010, Spec0010_Voigt2, Voigt2, 245.0810427219, 2369.1165965296, 34.10966672982, 0, 34.10966672982, 0, 20.484942532712, 6.7499426806417, 
FN7114 map truncated version0011.CSV, 0011, Spec0011_Voigt2, Voigt2, 239.9361110304, 2369.1858648965, 34.195221058889, 0, 34.195221058889, 0, 20.536323143619, 6.591709224232, 
FN7114 map truncated version0012.CSV, 0012, Spec0012_Voigt2, Voigt2, 245.12024186223, 2369.1484920671, 34.456395690032, 0, 34.456395690032, 0, 20.693174494655, 6.6830878798735, 
FN7114 map truncated version0013.CSV, 0013, Spec0013_Voigt2, Voigt2, 265.71606329445, 2369.1280003347, 35.236305836268, 0, 35.236305836268, 0, 21.161558271397, 7.0842728612215, 
FN7114 map truncated version0014.CSV, 0014, Spec0014_Voigt2, Voigt2, 297.08181238284, 2369.135629731, 36.441950200104, 0, 36.441950200104, 0, 21.885621502612, 7.6584749475177, 
FN7114 map truncated version0015.CSV, 0015, Spec0015_Voigt2, Voigt2, 324.49614350507, 2367.4183472672, 17.728729925302, 0, 17.728729925302, 0, 10.647187396302, 17.194904069697, 
FN7114 map truncated version0016.CSV, 0016, Spec0016_Voigt2, Voigt2, 290.57055925522, 2369.9892453149, 33.496737446444, 0, 33.496737446444, 0, 20.11684098408, 8.1492368752121, 
FN7114 map truncated version0017.CSV, 0017, Spec0017_Voigt2, Voigt2, 303.28945161266, 2369.7161683559, 33.008313261485, 0, 33.008313261485, 0, 19.823512367306, 8.6318088655273, 
FN7114 map truncated version0018.CSV, 0018, Spec0018_Voigt2, Voigt2, 319.26974404991, 2369.5514736199, 33.097116652588, 0, 33.097116652588, 0, 19.876844238821, 9.0622376089321, 
FN7114 map truncated version0019.CSV, 0019, Spec0019_Voigt2, Voigt2, 306.40825903235, 2369.4945427917, 33.278219101899, 0, 33.278219101899, 0, 19.985607343898, 8.6498431442378, 
FN7114 map truncated version0020.CSV, 0020, Spec0020_Voigt2, Voigt2, 286.42900880568, 2369.3383369941, 33.280908664424, 0, 33.280908664424, 0, 19.987222590807, 8.0851795052631, 
FN7114 map truncated version0021.CSV, 0021, Spec0021_Voigt2, Voigt2, 264.4056273571, 2369.2807492688, 33.321725783105, 0, 33.321725783105, 0, 20.011735768762, 7.4543717892868, 
FN7114 map truncated version0022.CSV, 0022, Spec0022_Voigt2, Voigt2, 253.52960622874, 2369.2591714086, 33.000289390612, 0, 33.000289390612, 0, 19.818693541751, 7.2173667606009, 
FN7114 map truncated version0023.CSV, 0023, Spec0023_Voigt2, Voigt2, 238.21045647034, 2369.245962961, 32.892262731895, 0, 32.892262731895, 0, 19.753816921485, 6.8035395279877, 
FN7114 map truncated version0024.CSV, 0024, Spec0024_Voigt2, Voigt2, 229.568779477, 2369.2563069757, 33.005241582726, 0, 33.005241582726, 0, 19.821667636211, 6.5342801577453, 
FN7114 map truncated version0025.CSV, 0025, Spec0025_Voigt2, Voigt2, 238.53665650259, 2369.1710070597, 33.111511372036, 0, 33.111511372036, 0, 19.88548914887, 6.7677446568567, 
FN7114 map truncated version0026.CSV, 0026, Spec0026_Voigt2, Voigt2, 247.19952911063, 2369.1458451846, 33.945958243322, 0, 33.945958243322, 0, 20.386625566891, 6.8411231446974, 
FN7114 map truncated version0027.CSV, 0027, Spec0027_Voigt2, Voigt2, 257.4434300353, 2369.2078720189, 34.15599498738, 0, 34.15599498738, 0, 20.51276548687, 7.080806290428, 
FN7114 map truncated version0028.CSV, 0028, Spec0028_Voigt2, Voigt2, 269.8430112815, 2369.2343591555, 34.303683912863, 0, 34.303683912863, 0, 20.601461725833, 7.3898947721757, 
FN7114 map truncated version0029.CSV, 0029, Spec0029_Voigt2, Voigt2, 275.01315308381, 2369.2891882171, 34.440010004629, 0, 34.440010004629, 0, 20.683333887695, 7.501671425286, 
FN7114 map truncated version0030.CSV, 0030, Spec0030_Voigt2, Voigt2, 294.8599969029, 2369.2436381236, 35.038371887697, 0, 35.038371887697, 0, 21.042686820853, 7.9056899960121, 
FN7114 map truncated version0031.CSV, 0031, Spec0031_Voigt2, Voigt2, 279.75473881612, 2369.8208938278, 33.065803778578, 0, 33.065803778578, 0, 19.858038941493, 7.9481528296207, 
FN7114 map truncated version0032.CSV, 0032, Spec0032_Voigt2, Voigt2, 284.49147776263, 2369.8089845085, 33.186194213997, 0, 33.186194213997, 0, 19.930340766385, 8.0534070830559, 
FN7114 map truncated version0033.CSV, 0033, Spec0033_Voigt2, Voigt2, 301.88123393923, 2369.6963790632, 33.067119304919, 0, 33.067119304919, 0, 19.858828995577, 8.5764507060569, 
FN7114 map truncated version0034.CSV, 0034, Spec0034_Voigt2, Voigt2, 293.50893145017, 2369.4761764736, 33.340076354534, 0, 33.340076354534, 0, 20.022756410041, 8.270324931876, 
FN7114 map truncated version0035.CSV, 0035, Spec0035_Voigt2, Voigt2, 282.28805318866, 2369.2264565443, 33.853849234533, 0, 33.853849234533, 0, 20.331308469638, 7.8334357275924, 
FN7114 map truncated version0036.CSV, 0036, Spec0036_Voigt2, Voigt2, 276.55444552937, 2369.2079772816, 33.827078964562, 0, 33.827078964562, 0, 20.315231284062, 7.6804026432142, 
FN7114 map truncated version0037.CSV, 0037, Spec0037_Voigt2, Voigt2, 271.13992558659, 2369.1861121378, 33.434677859904, 0, 33.434677859904, 0, 20.079570404044, 7.6184070105912, 
FN7114 map truncated version0038.CSV, 0038, Spec0038_Voigt2, Voigt2, 264.48250566918, 2369.1246993686, 33.246569223215, 0, 33.246569223215, 0, 19.966599654637, 7.4733953251132, 
FN7114 map truncated version0039.CSV, 0039, Spec0039_Voigt2, Voigt2, 257.19489334492, 2369.0856083602, 33.373039853593, 0, 33.373039853593, 0, 20.042553008737, 7.2399308112936, 
FN7114 map truncated version0040.CSV, 0040, Spec0040_Voigt2, Voigt2, 248.93594560919, 2369.1304492628, 33.311661340241, 0, 33.311661340241, 0, 20.005691454834, 7.0203564092245, 
FN7114 map truncated version0041.CSV, 0041, Spec0041_Voigt2, Voigt2, 253.21515646335, 2369.1910460056, 33.847241937656, 0, 33.847241937656, 0, 20.327340383468, 7.028040462176, 
FN7114 map truncated version0042.CSV, 0042, Spec0042_Voigt2, Voigt2, 271.58327812075, 2369.2033105506, 34.354523287664, 0, 34.354523287664, 0, 20.631993881995, 7.4265471249958, 
FN7114 map truncated version0043.CSV, 0043, Spec0043_Voigt2, Voigt2, 284.71076181059, 2369.2800533457, 33.790935538656, 0, 33.790935538656, 0, 20.293524944669, 7.9153752600465, 
FN7114 map truncated version0044.CSV, 0044, Spec0044_Voigt2, Voigt2, 263.9516740274, 2369.3896130427, 34.141304455424, 0, 34.141304455424, 0, 20.503942923305, 7.262934907485, 
FN7114 map truncated version0045.CSV, 0045, Spec0045_Voigt2, Voigt2, 250.07640078516, 2369.4293097647, 33.973762685082, 0, 33.973762685082, 0, 20.403323835922, 6.9150751303077, 
FN7114 map truncated version0046.CSV, 0046, Spec0046_Voigt2, Voigt2, 265.92550304257, 2370.2038290226, 33.88089086359, 0, 33.88089086359, 0, 20.347548622953, 7.3734885455599, 
FN7114 map truncated version0047.CSV, 0047, Spec0047_Voigt2, Voigt2, 274.44455241157, 2369.9772243718, 33.39497019054, 0, 33.39497019054, 0, 20.055723518307, 7.7204283380211, 
FN7114 map truncated version0048.CSV, 0048, Spec0048_Voigt2, Voigt2, 290.24894882163, 2369.641677903, 33.175478511967, 0, 33.175478511967, 0, 19.923905331469, 8.2190439252577, 
FN7114 map truncated version0049.CSV, 0049, Spec0049_Voigt2, Voigt2, 289.3223734003, 2369.3497234192, 33.46470992361, 0, 33.46470992361, 0, 20.097606496393, 8.1219964600217, 
FN7114 map truncated version0050.CSV, 0050, Spec0050_Voigt2, Voigt2, 292.99046460498, 2369.168808169, 33.359525543053, 0, 33.359525543053, 0, 20.034436838123, 8.2509026457861, 
FN7114 map truncated version0051.CSV, 0051, Spec0051_Voigt2, Voigt2, 294.68332877874, 2369.1663198871, 33.23592471311, 0, 33.23592471311, 0, 19.960206974828, 8.3294368926748, 
FN7114 map truncated version0052.CSV, 0052, Spec0052_Voigt2, Voigt2, 280.86989275719, 2369.1354076132, 33.320327702411, 0, 33.320327702411, 0, 20.010896135737, 7.9188800761978, 
FN7114 map truncated version0053.CSV, 0053, Spec0053_Voigt2, Voigt2, 274.49116178762, 2369.0702291384, 33.174310959347, 0, 33.174310959347, 0, 19.923204144661, 7.7731007318595, 
FN7114 map truncated version0054.CSV, 0054, Spec0054_Voigt2, Voigt2, 264.00687393308, 2369.0044199215, 33.046511674823, 0, 33.046511674823, 0, 19.846452852426, 7.5051167642813, 
FN7114 map truncated version0055.CSV, 0055, Spec0055_Voigt2, Voigt2, 255.40242360797, 2369.0223297968, 33.046491084573, 0, 33.046491084573, 0, 19.846440486721, 7.2605162767794, 
FN7114 map truncated version0056.CSV, 0056, Spec0056_Voigt2, Voigt2, 252.99773764132, 2369.1280061991, 33.059216143739, 0, 33.059216143739, 0, 19.85408266358, 7.1893880806691, 
FN7114 map truncated version0057.CSV, 0057, Spec0057_Voigt2, Voigt2, 259.45667196777, 2369.214464582, 33.589043535051, 0, 33.589043535051, 0, 20.172276439827, 7.2566311290164, 
FN7114 map truncated version0058.CSV, 0058, Spec0058_Voigt2, Voigt2, 273.44393959939, 2369.3688419378, 33.487346433601, 0, 33.487346433601, 0, 20.111201106097, 7.6710605191248, 
FN7114 map truncated version0059.CSV, 0059, Spec0059_Voigt2, Voigt2, 237.79000579026, 2369.4492256219, 33.452873534565, 0, 33.452873534565, 0, 20.090498020333, 6.6777170081003, 
FN7114 map truncated version0060.CSV, 0060, Spec0060_Voigt2, Voigt2, 222.57586931423, 2369.6061964621, 33.381263421787, 0, 33.381263421787, 0, 20.047491764756, 6.2638759730853, 
FN7114 map truncated version0061.CSV, 0061, Spec0061_Voigt2, Voigt2, 255.388134459, 2370.2560554592, 33.327628790685, 0, 33.327628790685, 0, 20.015280886104, 7.198866866767, 
FN7114 map truncated version0062.CSV, 0062, Spec0062_Voigt2, Voigt2, 271.52690370562, 2369.8636842931, 33.306066730542, 0, 33.306066730542, 0, 20.002331549296, 7.6587406127196, 
FN7114 map truncated version0063.CSV, 0063, Spec0063_Voigt2, Voigt2, 280.41929624237, 2369.5990993535, 33.362793612732, 0, 33.362793612732, 0, 20.036399513985, 7.896112508406, 
FN7114 map truncated version0064.CSV, 0064, Spec0064_Voigt2, Voigt2, 288.27395039603, 2369.3311521218, 33.122275457347, 0, 33.122275457347, 0, 19.891953640909, 8.176229562262, 
FN7114 map truncated version0065.CSV, 0065, Spec0065_Voigt2, Voigt2, 295.49454360653, 2369.2266990432, 33.236106380357, 0, 33.236106380357, 0, 19.960316077128, 8.3523208113425, 
FN7114 map truncated version0066.CSV, 0066, Spec0066_Voigt2, Voigt2, 287.56458746803, 2369.215037993, 33.645811343632, 0, 33.645811343632, 0, 20.206368983319, 8.0291993242939, 
FN7114 map truncated version0067.CSV, 0067, Spec0067_Voigt2, Voigt2, 272.40499426099, 2369.1843725677, 33.718580979292, 0, 33.718580979292, 0, 20.250071603354, 7.5895079089017, 
FN7114 map truncated version0068.CSV, 0068, Spec0068_Voigt2, Voigt2, 262.82532102747, 2369.1383487688, 33.40507389214, 0, 33.40507389214, 0, 20.061791409508, 7.3913302688795, 
FN7114 map truncated version0069.CSV, 0069, Spec0069_Voigt2, Voigt2, 255.70238137194, 2369.0881946924, 33.130927184898, 0, 33.130927184898, 0, 19.897149532827, 7.2505178200565, 
FN7114 map truncated version0070.CSV, 0070, Spec0070_Voigt2, Voigt2, 245.0413223801, 2369.0930217661, 32.827946527853, 0, 32.827946527853, 0, 19.715191104524, 7.0123478577163, 
FN7114 map truncated version0071.CSV, 0071, Spec0071_Voigt2, Voigt2, 239.95477791393, 2369.1531940471, 33.475535482425, 0, 33.475535482425, 0, 20.104107907033, 6.7339472602387, 
FN7114 map truncated version0072.CSV, 0072, Spec0072_Voigt2, Voigt2, 239.67781442068, 2369.2948199833, 33.916160469565, 0, 33.916160469565, 0, 20.368730179996, 6.6387909913192, 
FN7114 map truncated version0073.CSV, 0073, Spec0073_Voigt2, Voigt2, 257.25893974227, 2369.4965619787, 34.068843165065, 0, 34.068843165065, 0, 20.460425483495, 7.0938325059066, 
FN7114 map truncated version0074.CSV, 0074, Spec0074_Voigt2, Voigt2, 260.32814176902, 2369.6871134892, 34.274220761441, 0, 34.274220761441, 0, 20.58376730013, 7.1354500494326, 
FN7114 map truncated version0075.CSV, 0075, Spec0075_Voigt2, Voigt2, 200.78176182154, 2369.9650631364, 34.8403413236, 0, 34.8403413236, 0, 20.923757346772, 5.4138934137209, 
FN7114 map truncated version0076.CSV, 0076, Spec0076_Voigt2, Voigt2, 268.50321490544, 2370.0195992908, 33.361205981548, 0, 33.361205981548, 0, 20.035446044289, 7.5609364883863, 
FN7114 map truncated version0077.CSV, 0077, Spec0077_Voigt2, Voigt2, 267.3885412324, 2369.8237472902, 33.717314853337, 0, 33.717314853337, 0, 20.249311217225, 7.450023661974, 
FN7114 map truncated version0078.CSV, 0078, Spec0078_Voigt2, Voigt2, 262.4520863869, 2369.6211879286, 33.579825567637, 0, 33.579825567637, 0, 20.166740486215, 7.3424235846505, 
FN7114 map truncated version0079.CSV, 0079, Spec0079_Voigt2, Voigt2, 264.52622501055, 2369.4618043964, 33.361543808506, 0, 33.361543808506, 0, 20.035648930054, 7.4488707123152, 
FN7114 map truncated version0080.CSV, 0080, Spec0080_Voigt2, Voigt2, 259.38076444507, 2369.3102608242, 33.586437501009, 0, 33.586437501009, 0, 20.170711356883, 7.2550709951884, 
FN7114 map truncated version0081.CSV, 0081, Spec0081_Voigt2, Voigt2, 250.40529648822, 2369.2562285795, 33.807480099559, 0, 33.807480099559, 0, 20.303460966091, 6.9582263349684, 
FN7114 map truncated version0082.CSV, 0082, Spec0082_Voigt2, Voigt2, 245.77594400777, 2369.275629601, 33.921577299683, 0, 33.921577299683, 0, 20.371983318015, 6.8066148426129, 
FN7114 map truncated version0083.CSV, 0083, Spec0083_Voigt2, Voigt2, 241.46057822411, 2369.2466366903, 33.93201342259, 0, 33.93201342259, 0, 20.378250848558, 6.6850467355459, 
FN7114 map truncated version0084.CSV, 0084, Spec0084_Voigt2, Voigt2, 240.18537532906, 2369.2097991318, 33.82501510973, 0, 33.82501510973, 0, 20.313991812918, 6.6707766884622, 
FN7114 map truncated version0085.CSV, 0085, Spec0085_Voigt2, Voigt2, 234.8369099454, 2369.2639804794, 33.723816180809, 0, 33.723816180809, 0, 20.253215662282, 6.5418033574204, 
FN7114 map truncated version0086.CSV, 0086, Spec0086_Voigt2, Voigt2, 226.03471206742, 2369.3641217092, 33.859757856458, 0, 33.859757856458, 0, 20.334856958738, 6.2713224651523, 
FN7114 map truncated version0087.CSV, 0087, Spec0087_Voigt2, Voigt2, 216.71457893208, 2369.5294593594, 34.269156021796, 0, 34.269156021796, 0, 20.580725613989, 5.9409043638776, 
FN7114 map truncated version0088.CSV, 0088, Spec0088_Voigt2, Voigt2, 220.98884630411, 2369.749428156, 34.274049140553, 0, 34.274049140553, 0, 20.583664231283, 6.0572120992185, 
FN7114 map truncated version0089.CSV, 0089, Spec0089_Voigt2, Voigt2, 236.35331054576, 2369.8905092045, 34.550065234498, 0, 34.550065234498, 0, 20.749428789095, 6.4265909726325, 
FN7114 map truncated version0090.CSV, 0090, Spec0090_Voigt2, Voigt2, 224.90004976089, 2370.0148883517, 34.72412100379, 0, 34.72412100379, 0, 20.853959931532, 6.0845173270249, 
FN7114 map truncated version0091.CSV, 0091, Spec0091_Voigt2, Voigt2, 263.77163885623, 2370.2065740093, 33.407860508053, 0, 33.407860508053, 0, 20.063464942917, 7.4173244373193, 
FN7114 map truncated version0092.CSV, 0092, Spec0092_Voigt2, Voigt2, 247.13799841872, 2369.8868597485, 33.456078555529, 0, 33.456078555529, 0, 20.092422831583, 6.9395663328956, 
FN7114 map truncated version0093.CSV, 0093, Spec0093_Voigt2, Voigt2, 242.89173688498, 2369.805797045, 33.404367551683, 0, 33.404367551683, 0, 20.061367208833, 6.8308905763947, 
FN7114 map truncated version0094.CSV, 0094, Spec0094_Voigt2, Voigt2, 228.80171996535, 2369.731279873, 33.326669382391, 0, 33.326669382391, 0, 20.014704702704, 6.4496361254463, 
FN7114 map truncated version0095.CSV, 0095, Spec0095_Voigt2, Voigt2, 220.92650480121, 2369.521702574, 33.572104313673, 0, 33.572104313673, 0, 20.162103400634, 6.1821152843263, 
FN7114 map truncated version0096.CSV, 0096, Spec0096_Voigt2, Voigt2, 222.21095734001, 2369.4175924079, 33.723694607155, 0, 33.723694607155, 0, 20.253142649862, 6.1901071154221, 
FN7114 map truncated version0097.CSV, 0097, Spec0097_Voigt2, Voigt2, 217.84270090772, 2369.4145256496, 33.9541982241, 0, 33.9541982241, 0, 20.391574179672, 6.0272245915145, 
FN7114 map truncated version0098.CSV, 0098, Spec0098_Voigt2, Voigt2, 212.11080970799, 2369.4023257872, 34.094978395628, 0, 34.094978395628, 0, 20.476121289039, 5.8444039264919, 
FN7114 map truncated version0099.CSV, 0099, Spec0099_Voigt2, Voigt2, 214.26385569786, 2369.3990353031, 34.052889373399, 0, 34.052889373399, 0, 20.450844255158, 5.9110249150566, 
FN7114 map truncated version0100.CSV, 0100, Spec0100_Voigt2, Voigt2, 219.33514713951, 2369.4554920322, 34.212503888183, 0, 34.212503888183, 0, 20.546702540395, 6.0226997412594, 
FN7114 map truncated version0101.CSV, 0101, Spec0101_Voigt2, Voigt2, 219.9107227655, 2369.5559378096, 34.202861813396, 0, 34.202861813396, 0, 20.540911884348, 6.0402067144718, 
FN7114 map truncated version0102.CSV, 0102, Spec0102_Voigt2, Voigt2, 224.04208122559, 2369.6836511216, 34.38344071537, 0, 34.38344071537, 0, 20.649360567205, 6.1213626039782, 
FN7114 map truncated version0103.CSV, 0103, Spec0103_Voigt2, Voigt2, 245.3326463009, 2369.8091469538, 34.750576447124, 0, 34.750576447124, 0, 20.869848044443, 6.6322543294357, 
FN7114 map truncated version0104.CSV, 0104, Spec0104_Voigt2, Voigt2, 254.78937663643, 2369.978897145, 34.867014721284, 0, 34.867014721284, 0, 20.939776354611, 6.8649028050162, 
FN7114 map truncated version0105.CSV, 0105, Spec0105_Voigt2, Voigt2, 272.63883745974, 2370.0811577562, 35.336903069014, 0, 35.336903069014, 0, 21.221973066654, 7.2481484176336, 
FN7114 map truncated version0106.CSV, 0106, Spec0106_Voigt2, Voigt2, 253.63971531983, 2370.3787069085, 33.821372863179, 0, 33.821372863179, 0, 20.311804420943, 7.0452087589456, 
FN7114 map truncated version0107.CSV, 0107, Spec0107_Voigt2, Voigt2, 235.48134653477, 2370.0788403086, 33.542868448378, 0, 33.542868448378, 0, 20.144545474161, 6.5951420369753, 
FN7114 map truncated version0108.CSV, 0108, Spec0108_Voigt2, Voigt2, 221.52593236156, 2370.033377746, 33.325959251959, 0, 33.325959251959, 0, 20.014278225916, 6.2446737780106, 
FN7114 map truncated version0109.CSV, 0109, Spec0109_Voigt2, Voigt2, 208.18254160789, 2369.9626266717, 33.651213397398, 0, 33.651213397398, 0, 20.209613247235, 5.8118101527449, 
FN7114 map truncated version0110.CSV, 0110, Spec0110_Voigt2, Voigt2, 207.26916594384, 2369.7666941956, 33.941724747655, 0, 33.941724747655, 0, 20.384083093635, 5.7367857960158, 
FN7114 map truncated version0111.CSV, 0111, Spec0111_Voigt2, Voigt2, 213.71161416873, 2369.6100483299, 34.251933124998, 0, 34.251933124998, 0, 20.570382210345, 5.8615284702908, 
FN7114 map truncated version0112.CSV, 0112, Spec0112_Voigt2, Voigt2, 223.59189295371, 2369.48351076, 34.425668514005, 0, 34.425668514005, 0, 20.674720944813, 6.1015687875535, 
FN7114 map truncated version0113.CSV, 0113, Spec0113_Voigt2, Voigt2, 227.50639018043, 2369.4129193178, 34.362850386446, 0, 34.362850386446, 0, 20.636994814468, 6.2197404217825, 
FN7114 map truncated version0114.CSV, 0114, Spec0114_Voigt2, Voigt2, 246.82536935312, 2369.4091890032, 34.520613005886, 0, 34.520613005886, 0, 20.731740923208, 6.717058613689, 
FN7114 map truncated version0115.CSV, 0115, Spec0115_Voigt2, Voigt2, 269.85910975932, 2369.4469556236, 34.716869646986, 0, 34.716869646986, 0, 20.849605047956, 7.3023789444117, 
FN7114 map truncated version0116.CSV, 0116, Spec0116_Voigt2, Voigt2, 291.71573799386, 2369.5213474698, 34.959835906986, 0, 34.959835906986, 0, 20.995521157689, 7.838957609901, 
FN7114 map truncated version0117.CSV, 0117, Spec0117_Voigt2, Voigt2, 316.70325527373, 2369.6572926022, 35.116152483754, 0, 35.116152483754, 0, 21.089398829299, 8.4725363889112, 
FN7114 map truncated version0118.CSV, 0118, Spec0118_Voigt2, Voigt2, 356.51423328998, 2369.7790901928, 35.20655416452, 0, 35.20655416452, 0, 21.143690571579, 9.5130809877175, 
FN7114 map truncated version0119.CSV, 0119, Spec0119_Voigt2, Voigt2, 359.05159975893, 2369.848695505, 35.275943002536, 0, 35.275943002536, 0, 21.18536281571, 9.5619413484171, 
FN7114 map truncated version0120.CSV, 0120, Spec0120_Voigt2, Voigt2, 375.96793966389, 2369.9378393851, 35.223545995764, 0, 35.223545995764, 0, 21.153895206216, 10.027336267142, 
FN7114 map truncated version0121.CSV, 0121, Spec0121_Voigt2, Voigt2, 282.01862423598, 2370.525319561, 33.795299422344, 0, 33.795299422344, 0, 20.296145723912, 7.8395174774772, 
FN7114 map truncated version0122.CSV, 0122, Spec0122_Voigt2, Voigt2, 261.0152159179, 2370.2886999572, 33.59638472123, 0, 33.59638472123, 0, 20.17668527144, 7.2986261887032, 
FN7114 map truncated version0123.CSV, 0123, Spec0123_Voigt2, Voigt2, 265.68921698142, 2370.0946453479, 33.81186001831, 0, 33.81186001831, 0, 20.306091375371, 7.3819773475978, 
FN7114 map truncated version0124.CSV, 0124, Spec0124_Voigt2, Voigt2, 276.60224804246, 2369.9161199538, 34.093267714489, 0, 34.093267714489, 0, 20.475093920314, 7.6217538411366, 
FN7114 map truncated version0125.CSV, 0125, Spec0125_Voigt2, Voigt2, 293.80176324568, 2369.7150851117, 34.538528064248, 0, 34.538528064248, 0, 20.742500012234, 7.991318024034, 
FN7114 map truncated version0126.CSV, 0126, Spec0126_Voigt2, Voigt2, 311.68817630199, 2369.5245837773, 34.727670697994, 0, 34.727670697994, 0, 20.856091740159, 8.4316489176673, 
FN7114 map truncated version0127.CSV, 0127, Spec0127_Voigt2, Voigt2, 329.25777490593, 2369.3499155098, 34.746081092681, 0, 34.746081092681, 0, 20.867148308965, 8.9022144424495, 
FN7114 map truncated version0128.CSV, 0128, Spec0128_Voigt2, Voigt2, 344.54695703417, 2369.3806706365, 34.603181467832, 0, 34.603181467832, 0, 20.781328338159, 9.3540616947902, 
FN7114 map truncated version0129.CSV, 0129, Spec0129_Voigt2, Voigt2, 368.85122065438, 2369.4478187668, 34.429919423211, 0, 34.429919423211, 0, 20.677273875965, 10.064288098523, 
FN7114 map truncated version0130.CSV, 0130, Spec0130_Voigt2, Voigt2, 396.71220435789, 2369.5053574584, 34.179433685537, 0, 34.179433685537, 0, 20.526841859665, 10.903816650253, 
FN7114 map truncated version0131.CSV, 0131, Spec0131_Voigt2, Voigt2, 423.76415580051, 2369.5982403791, 33.975940461786, 0, 33.975940461786, 0, 20.404631724123, 11.717111796821, 
FN7114 map truncated version0132.CSV, 0132, Spec0132_Voigt2, Voigt2, 464.15025006049, 2369.8282692516, 33.8653272467, 0, 33.8653272467, 0, 20.338201718449, 12.875709029125, 
FN7114 map truncated version0133.CSV, 0133, Spec0133_Voigt2, Voigt2, 481.13906730302, 2370.0067864711, 33.843364118655, 0, 33.843364118655, 0, 20.325011515818, 13.355647162059, 
FN7114 map truncated version0134.CSV, 0134, Spec0134_Voigt2, Voigt2, 474.53290051319, 2369.9283168126, 34.559505320336, 0, 34.559505320336, 0, 20.755098138415, 12.899315129723, 
